merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1700r_600000_10000_3000_s167.txt , 1536 , 1617 , 1497 , 1558 , 681623 , 151
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1400r_600000_10000_3000_s687.txt , 1272 , 1301 , 1201 , 1226 , 492883 , 56
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1500r_600000_10000_3000_s104857.txt , 1392 , 1423 , 1114 , 1139 , 533315 , 56
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1000r_600000_10000_3000_s6.txt , 955 , 967 , 104 , 115 , 417816 , 22
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1000r_600000_10000_3000_s104857.txt , 984 , 994 , 290 , 300 , 375352 , 18
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1800r_600000_10000_3000_s9999.txt , 1656 , 1775 , 1299 , 1390 , 657764 , 200
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1200r_600000_10000_3000_s333.txt , 1152 , 1170 , 1106 , 1121 , 436297 , 41
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1100r_600000_10000_3000_s9999.txt , 1034 , 1055 , 417 , 421 , 410049 , 23
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1800r_600000_10000_3000_s212223.txt , 1632 , 1739 , 1500 , 1586 , 610375 , 190
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1100r_600000_10000_3000_s687.txt , 1008 , 1025 , 815 , 832 , 415675 , 34
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1100r_600000_10000_3000_s167.txt , 1010 , 1012 , 429 , 430 , 426838 , 3
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1400r_600000_10000_3000_s1048575.txt , 1320 , 1340 , 1040 , 1058 , 499244 , 38
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1700r_600000_10000_3000_s687.txt , 1512 , 1608 , 1450 , 1528 , 656082 , 167
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1200r_600000_10000_3000_s768.txt , 1135 , 1137 , 612 , 612 , 470892 , 2
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1000r_600000_10000_3000_s1080.txt , 928 , 943 , 311 , 322 , 366366 , 23
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1400r_600000_10000_3000_s212223.txt , 1296 , 1328 , 1173 , 1199 , 470502 , 53
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1000r_600000_10000_3000_s50.txt , 944 , 957 , 616 , 618 , 439872 , 13
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1300r_600000_10000_3000_s16384.txt , 1200 , 1234 , 905 , 933 , 463534 , 55
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1500r_600000_10000_3000_s251.txt , 1368 , 1427 , 1220 , 1263 , 514339 , 102
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1700r_600000_10000_3000_s768.txt , 1536 , 1640 , 1267 , 1357 , 632682 , 179
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1600r_600000_10000_3000_s104857.txt , 1488 , 1534 , 1222 , 1253 , 569443 , 77
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1300r_600000_10000_3000_s50.txt , 1193 , 1222 , 862 , 891 , 507451 , 58
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1000r_600000_10000_3000_s68.txt , 968 , 980 , 808 , 820 , 440353 , 22
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1000r_600000_10000_3000_s800.txt , 970 , 974 , 12 , 12 , 359685 , 1
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1500r_600000_10000_3000_s212223.txt , 1368 , 1415 , 1243 , 1280 , 505584 , 84
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1500r_600000_10000_3000_s521.txt , 1392 , 1430 , 842 , 864 , 564860 , 52
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1000r_600000_10000_3000_s555.txt , 973 , 983 , 388 , 388 , 398593 , 2
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1200r_600000_10000_3000_s12345.txt , 1104 , 1128 , 887 , 896 , 454802 , 34
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec2000r_600000_10000_3000_s1048575.txt , 1776 , 1946 , 1658 , 1804 , 716141 , 305
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1400r_600000_10000_3000_s1920.txt , 1296 , 1320 , 805 , 825 , 475306 , 42
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1300r_600000_10000_3000_s7.txt , 1201 , 1216 , 762 , 775 , 502089 , 26
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1600r_600000_10000_3000_s1080.txt , 1440 , 1518 , 1326 , 1382 , 625558 , 129
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1200r_600000_10000_3000_s1.txt , 1103 , 1121 , 636 , 643 , 424608 , 30
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1900r_600000_10000_3000_s1048575.txt , 1680 , 1802 , 1508 , 1616 , 691357 , 226
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1300r_600000_10000_3000_s4192.txt , 1202 , 1230 , 523 , 523 , 443195 , 7
merge_Sort_Aggressivemerge_inplaceDeadline_wcodec1600r_600000_10000_3000_s699.txt , 1440 , 1524 , 1102 , 1166 , 617544 , 148
